university_id,degree_level,major_name_en,major_name_cn,is_active,notes
36,bachelor,Business Management / Communication,商业管理 / Communication,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Arts in Translation and Interpreting,翻译与口译（文学硕士）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Audiology Studies,听力学研究,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Bioengineering (Professional),生物工程（专业）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Bioinformatics,生物信息学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Bioinformatics Research Extensive,生物信息学 研究型,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Biostatistics,生物统计学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Biotechnology,生物技术,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Biotechnology Research Extensive,生物技术 研究型,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Business,Business,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Business Administration,工商管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,master,Business Analytics,商业分析,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=1. Retrieved: 2026-01-15.
36,bachelor,Business Management / Design,商业管理 / 设计,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Diploma in Languages,商业管理 / Diploma（Languages方向）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Economics,商业管理 / Economics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Education (Secondary),商业管理 / Education（Secondary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Information Technology,商业管理 / 信息技术,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Journalism,商业管理 / 新闻学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Laws (Honours),商业管理 / 法律（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management / Science,商业管理 / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,"Business Management / Tourism, Hospitality and Event Management",商业管理 / 旅游、酒店与会展管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Business Management (Honours),商业管理（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Clinical Exercise Physiology (Honours),临床运动生理学（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce,商学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Arts,商学 / 文科,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Diploma in Languages,商学 / Diploma（Languages方向）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Economics,商学 / Economics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Information Technology,商学 / 信息技术,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Laws (Honours),商学 / 法律（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Business Psychology,商业心理学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Chemical Engineering (Professional),化学工程（专业）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Civil Engineering (Professional),土木工程（专业）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Clinical Neuropsychology and Clinical Psychology,临床神经心理学与临床心理学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Clinical Pharmacy,临床药学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Clinical Psychology,临床心理学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,master,Commerce,商学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs?page=2. Retrieved: 2026-01-15.
36,bachelor,Commerce / Science,商学 / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Commerce (Honours),商学（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Communication,Communication,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Communication,Communication,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Communication / Arts,Communication / 文科,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Business Management,Computer Science / 商业管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Commerce,Computer Science / 商学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Economics,Computer Science / Economics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Laws (Honours),Computer Science / 法律（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Master of Cyber Security,Computer Science / Master of Cyber Security,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Master of Data Science,Computer Science / Master of Data Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science / Science,Computer Science / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Computer Science (Honours),Computer Science（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Criminology and Criminal Justice (Honours),Criminology 与 Criminal Justice（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Criminology and Criminal Justice / Arts,Criminology 与 Criminal Justice / 文科,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Cyber Security,Cyber Security,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Data Science,Data Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Dental Science (Honours),Dental Science（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Economics / Arts,Economics / 文科,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Economics / Laws (Honours),Economics / 法律（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Economics / Science,Economics / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Economics (Honours),Economics（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Education (Primary),Education（Primary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Education (Primary) (Honours),Education（Primary）（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Education (Secondary),Education（Secondary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Educational Studies,Educational Studies,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Commerce,Engineering（荣誉） / 商学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Computer Science,Engineering（荣誉） / Computer Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Design,Engineering（荣誉） / 设计,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Diploma in Languages,Engineering（荣誉） / Diploma（Languages方向）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Economics,Engineering（荣誉） / Economics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Information Technology,Engineering（荣誉） / 信息技术,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Mathematics,Engineering（荣誉） / Mathematics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) / Science,Engineering（荣誉） / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Engineering (Honours) and Master of Engineering,Engineering （荣誉） 与 Master of Engineering,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Environmental Management,Environmental Management,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Environmental Management (Honours),Environmental Management（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Food Science and Technology,Food Science 与 Technology,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Food Science and Technology Research Extensive,Food Science 与 Technology 研究型,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Geographic Information Science,Geographic Information Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Information Technology,信息技术,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Information Technology (Honours),信息技术（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Interaction Design,Interaction 设计,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,International Economics and Finance,International Economics 与 Finance,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,International Relations,International Relations,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,International Relations / Peace and Conflict Studies,International Relations / Peace 与 Conflict Studies,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,International Studies,International Studies,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Journalism,新闻学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Mathematics,Mathematics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Mathematics / Arts,Mathematics / 文科,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Mathematics / Business Management,Mathematics / 商业管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Mathematics / Commerce,Mathematics / 商学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Mathematics / Computer Science,Mathematics / Computer Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Midwifery,Midwifery,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Medicine,Medicine,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Mental Health,Mental Health,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Midwifery (Honours),Midwifery（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Molecular Biology,Molecular Biology,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Molecular Biology Research Extensive,Molecular Biology 研究型,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music / Business Management,Music / 商业管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music / Education (Secondary),Music / Education（Secondary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music / Mathematics,Music / Mathematics,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music / Science,Music / Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music (Honours),Music（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Music / Diploma in Languages,Music / Diploma（Languages方向）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Nurse Practitioner,Nurse Practitioner,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Nursing,Nursing,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Nursing / Midwifery,Nursing / Midwifery,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Nursing (Graduate Entry),Nursing（Graduate Entry）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Nursing (Honours),Nursing（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Nutrition Sciences / Master of Dietetics Studies,Nutrition Sciences / Master of Dietetics Studies,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Peace and Conflict Studies,Peace 与 Conflict Studies,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Pharmaceutical Industry Practice,Pharmaceutical Industry Practice,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Pharmacy (Honours),Pharmacy（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Psychology,Psychology,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Public Health,Public Health,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Quantum Technology,Quantum Technology,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Science,Science,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Science (Honours),Science（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Science (Honours) - Gatton,Science （荣誉） - Gatton,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Social Science,社会科学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Social Science (Honours),社会科学（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Social Work,Social Work,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Social Work (Honours),Social Work（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Social Work (Qualifying),Social Work（Qualifying）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Software Engineering (Professional),Software Engineering（专业）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Sustainable Energy,Sustainable Energy,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Sustainable Energy (Management),Sustainable Energy（Management）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Teaching (Primary),Teaching（Primary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Teaching (Secondary),Teaching（Secondary）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,"Tourism, Hospitality and Event Management",旅游、酒店与会展管理,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,"Tourism, Hotel and Event Management",Tourism、Hotel 与 Event Management,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Urban Planning (Honours),Urban Planning（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,Urban Water Engineering (Professional),Urban Water Engineering（专业）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Veterinary Science (Honours),Veterinary Science（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Veterinary Technology,Veterinary Technology,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Wildlife Science,野生动物科学,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,bachelor,Wildlife Science (Honours),野生动物科学（荣誉）,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
36,master,"Writing, Editing and Publishing",Writing、Editing 与 Publishing,1,Source: UQ Find a program (Year=2026). URL: https://study.uq.edu.au/study-options/programs
