university_id,major_name_en,major_name_cn,degree_level,is_active,notes
26,Bachelor of Fashion (Design),时尚学士（设计）,bachelor,1,RMIT Code: BP328; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Fashion (Enterprise),时尚学士（商业管理）,bachelor,1,RMIT Code: BP327; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Fashion and Textiles (Sustainable Innovation),时尚与纺织学士（可持续创新）,bachelor,1,RMIT Code: BP326; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Textiles (Design) (Honours),纺织品设计（荣誉）学士,bachelor,1,RMIT Code: BH124; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Medical Radiation (Nuclear Medicine),医学放射学学士（核医学）,bachelor,1,RMIT Code: BP321NMP25; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Medical Radiation (Radiation Therapy),医学放射学学士（放射治疗）,bachelor,1,RMIT Code: BP321RTP25; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Pharmaceutical Sciences,药学科学学士,bachelor,1,RMIT Code: BP311; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Pharmaceutical Sciences (Honours),药学科学（荣誉）学士,bachelor,1,RMIT Code: BH121; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Pharmacy (Honours),药学（荣誉）学士,bachelor,1,RMIT Code: BH102; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Engineering (Electrical Engineering) (Honours),工程学学士（电气工程）（荣誉）,bachelor,1,RMIT Code: BH078; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Engineering (Electronic and Computer Systems Engineering) (Honours),工程学学士（电子与计算机系统工程）（荣誉）,bachelor,1,RMIT Code: BH096; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Engineering (Electronic and Computer Systems Engineering) (Honours)/Bachelor of Business,工程学学士（电子与计算机系统工程）（荣誉）/商学学士,bachelor,1,RMIT Code: BH097; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Engineering (Software Engineering) (Honours),工程学学士（软件工程）（荣誉）,bachelor,1,RMIT Code: BH102SE; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Software Engineering (Professional),软件工程学士（专业方向）,bachelor,1,RMIT Code: BP094P; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Cyber Security,网络安全学士,bachelor,1,RMIT Code: BP355; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Cyber Security (Professional),网络安全学士（专业方向）,bachelor,1,RMIT Code: BP356; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Information Technology,信息技术学士,bachelor,1,RMIT Code: BP162; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Information Technology (Professional),信息技术学士（专业方向）,bachelor,1,RMIT Code: BP349; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Criminal Justice,刑事司法学士,bachelor,1,RMIT Code: BP023; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Criminology and Psychology,犯罪学与心理学学士,bachelor,1,RMIT Code: BP295; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Laws/Bachelor of Commerce,法学学士/商学学士,bachelor,1,RMIT Code: BP359; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Laws/Bachelor of Professional Communication,法学学士/专业传播学士,bachelor,1,RMIT Code: BP360; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Legal and Dispute Studies,法律与争议解决研究学士,bachelor,1,RMIT Code: BP204; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Communication (Media),传播学学士（媒体）,bachelor,1,RMIT Code: BP221; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Media and Communication (Honours),媒体与传播（荣誉）学士,bachelor,1,RMIT Code: BH066; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Arts (Music Industry),文学学士（音乐产业）,bachelor,1,RMIT Code: BP047; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Psychology,心理学学士,bachelor,1,RMIT Code: BP154; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Psychology (Honours),心理学（荣誉）学士,bachelor,1,RMIT Code: BH000; Source: RMIT University International Course Guide 2026 (PDF)
26,"Bachelor of Property Development, Investment and Valuation (Honours)",房地产开发、投资与估值（荣誉）学士,bachelor,1,RMIT Code: BH113; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Science,理学学士,bachelor,1,RMIT Code: BP350; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Science (Biology) (Honours),理学学士（生物学）（荣誉）,bachelor,1,RMIT Code: BH012BI; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Science (Biotechnology) (Honours),理学学士（生物技术）（荣誉）,bachelor,1,RMIT Code: BH012BT; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Food Technology and Nutrition,食品技术与营养学士,bachelor,1,RMIT Code: BP199; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Food Technology and Nutrition/Bachelor of Business,食品技术与营养学士/商学学士,bachelor,1,RMIT Code: BP289; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Construction Management (Honours),建造管理（荣誉）学士,bachelor,1,RMIT Code: BH114; Source: RMIT University International Course Guide 2026 (PDF)
26,Bachelor of Project Management (Honours),项目管理（荣誉）学士,bachelor,1,RMIT Code: BH112; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Architecture,建筑学硕士,master,1,RMIT Code: MC163; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Landscape Architecture,景观建筑学硕士,master,1,RMIT Code: MC172; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Interior Design,室内设计硕士,master,1,RMIT Code: MC275; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Urban Design,城市设计硕士,master,1,RMIT Code: MC193; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Design (Architecture and Design),设计硕士（建筑与设计）,master,1,RMIT Code: MR207; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Laboratory Medicine,实验室医学硕士,master,1,RMIT Code: MC158; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Photography,摄影硕士,master,1,RMIT Code: MC270; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Fine Art,纯艺术硕士,master,1,RMIT Code: MR208; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Occupational Health and Safety,职业健康与安全硕士,master,1,RMIT Code: MC282; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Project Management,项目管理硕士,master,1,RMIT Code: MC210; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Energy Efficient and Sustainable Building,高能效与可持续建筑硕士,master,1,RMIT Code: MC209; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Electrical and Electronic Engineering),工程硕士（电气与电子工程）,master,1,RMIT Code: MC180; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Electrical Engineering),工程硕士（电气工程）,master,1,RMIT Code: MC235; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Management),工程硕士（工程管理）,master,1,RMIT Code: MC226; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Robotics and Mechatronics Engineering),工程硕士（机器人与机电一体化工程）,master,1,RMIT Code: MC256; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Sustainable Energy),工程硕士（可持续能源）,master,1,RMIT Code: MC229; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Telecommunication and Network Engineering),工程硕士（通信与网络工程）,master,1,RMIT Code: MC234; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Aerospace Engineering and Aviation),工程硕士（航空航天工程与航空）,master,1,RMIT Code: MR215; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Biomedical Engineering),工程硕士（生物医学工程）,master,1,RMIT Code: MR239; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Chemical Engineering),工程硕士（化学工程）,master,1,RMIT Code: MR217; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Civil Engineering),工程硕士（土木工程）,master,1,RMIT Code: MR218; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Electrical and Electronic Engineering),工程硕士（电气与电子工程）,master,1,RMIT Code: MR220; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Engineering (Environmental Engineering),工程硕士（环境工程）,master,1,RMIT Code: MR219; Source: RMIT University International Course Guide 2026 (PDF)
26,"Master of Engineering (Mechanical, Manufacturing and Mechatronic Engineering)",工程硕士（机械、制造与机电一体化工程）,master,1,RMIT Code: MR216; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Fashion (Design),时尚硕士（设计）,master,1,RMIT Code: MC246; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Fashion (Entrepreneurship),时尚硕士（创业）,master,1,RMIT Code: MC213; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Design (Fashion and Textiles),设计硕士（时尚与纺织）,master,1,RMIT Code: MR213; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Technology (Fashion and Textiles),技术硕士（时尚与纺织）,master,1,RMIT Code: MR214; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Applied Science (Health and Medical Physics),应用科学硕士（健康与医学物理）,master,1,RMIT Code: MR233; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Digital Health),理学硕士（数字健康）,master,1,RMIT Code: MR236; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Artificial Intelligence,人工智能硕士,master,1,RMIT Code: MC271; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Cyber Security,网络安全硕士,master,1,RMIT Code: MC159; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Information Technology,信息技术硕士,master,1,RMIT Code: MC208; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Computer Science),理学硕士（计算机科学）,master,1,RMIT Code: MR221; Source: RMIT University International Course Guide 2026 (PDF)
26,Juris Doctor,法学博士（Juris Doctor）,master,1,RMIT Code: MC161; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Business (Business and Law),商学硕士（商业与法律）,master,1,RMIT Code: MR205; Source: RMIT University International Course Guide 2026 (PDF)
26,"Master of Social Science (Global, Urban and Social Studies)",社会科学硕士（全球、城市与社会研究）,master,1,RMIT Code: MR210; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Media,媒体硕士,master,1,RMIT Code: MC188; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Clinical Psychology,临床心理学硕士,master,1,RMIT Code: MC002; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Property,房地产硕士,master,1,RMIT Code: MC212; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Food Science and Technology,食品科学与技术硕士,master,1,RMIT Code: MC237; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Applied Biology and Biotechnology),理学硕士（应用生物学与生物技术）,master,1,RMIT Code: MR231; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Applied Chemistry),理学硕士（应用化学）,master,1,RMIT Code: MR229; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Applied Physics),理学硕士（应用物理）,master,1,RMIT Code: MR230; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Food Science),理学硕士（食品科学）,master,1,RMIT Code: MR232; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Geospatial Sciences),理学硕士（地理空间科学）,master,1,RMIT Code: MR223; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Mathematical Sciences),理学硕士（数学科学）,master,1,RMIT Code: MR222; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Medical Science),理学硕士（医学科学）,master,1,RMIT Code: MR238; Source: RMIT University International Course Guide 2026 (PDF)
26,Master of Science (Psychology),理学硕士（心理学）,master,1,RMIT Code: MR226; Source: RMIT University International Course Guide 2026 (PDF)
