university_id,degree_level,major_name_en,major_name_cn,is_active,notes
45,bachelor,Engineering (Honours)/Scholar Electrical and Electronics Engineering,工程（荣誉）/学者（电气与电子工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Environmental Engineering,工程（荣誉）/学者（环境工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Flexible First Year,工程（荣誉）/学者（灵活第一年）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Materials Engineering,工程（荣誉）/学者（材料工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Mechanical Engineering,工程（荣誉）/学者（机械工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Mechatronic Engineering,工程（荣誉）/学者（机电一体化工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Mining Engineering,工程（荣誉）/学者（采矿工程）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Scholar Telecommunications Engineering and Internet of Things,工程（荣誉）/学者（通信工程与物联网）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Education - The Early Years,教育（幼儿阶段）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Primary Education,小学教育,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Primary Education/Master of Autism and Neurodivergent Studies,小学教育/自闭症与神经多样性研究硕士,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Psychological Science (Pathway to Primary Education)/Master of Teaching,心理科学（通往小学教育路径）/教学硕士,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Social Science (Pathway to Primary Education)/Master of Teaching,社会科学（通往小学教育路径）/教学硕士,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Biology,中学教育（生物）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Chemistry,中学教育（化学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Earth & Environmental Science,中学教育（地球与环境科学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Health and Physical Education,中学教育（健康与体育教育）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Mathematics,中学教育（数学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Secondary Education Physics,中学教育（物理）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts/Laws,文学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts (Psychology)/Laws,文学（心理学）/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts in Western Civilisation/Laws,西方文明研究（文学）/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Business/Laws,商科/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Communication and Media/Laws,传播与媒体/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Computer Science/Laws,计算机科学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Creative Arts/Laws,创意艺术/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Criminology/Laws,犯罪学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Economics and Finance/Laws,经济与金融/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Engineering (Honours)/Laws,工程（荣誉）/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Information Technology/Laws,信息技术/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,International Studies/Laws,国际研究/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics/Laws,数学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,"Politics, Philosophy and Economics/Laws",政治、哲学与经济学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Psychological Science/Laws,心理科学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science/Laws,理学/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Social Science (Criminology)/Laws,社会科学（犯罪学）/法学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Laws (Direct Entry),法学（直入）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Laws (Graduate Entry),法学（研究生入学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,"Arts Community, Culture and Environment",文学（社区、文化与环境）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Geography,文学（地理学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Global Communications,文学（全球传播）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts History,文学（历史学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Indigenous Studies,文学（原住民研究）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts International Relations,文学（国际关系）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Legal Studies,文学（法律研究）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Philosophy,文学（哲学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Politics,文学（政治学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts Sociology,文学（社会学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Arts in Western Civilisation Liberal Arts,西方文明研究（博雅教育）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,International Studies Global Sustainable Development,国际研究（全球可持续发展）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,International Studies International History,国际研究（国际史）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,International Studies International Relations,国际研究（国际关系）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,"Politics, Philosophy and Economics",政治、哲学与经济学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics,数学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Applied Mathematics,数学（应用数学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Applied Statistics,数学（应用统计）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Pure Mathematics,数学（纯数学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Advanced,数学（高级）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Advanced Applied Mathematics,数学（高级）（应用数学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Advanced Applied Statistics,数学（高级）（应用统计）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Mathematics Advanced Pure Mathematics,数学（高级）（纯数学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Medical Biotechnology (Honours),医学生物技术（荣誉）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Medicinal Chemistry (Honours),药物化学（荣誉）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science/Dean's Scholar (Honours) Chemistry,理学/院长学者（荣誉）（化学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science/Advanced Honours Medical and Radiation Physics,理学（高级荣誉）（医学与辐射物理）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science Nuclear and Space Radiation Technology,理学（核与空间辐射技术）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science/Advanced Honours Physics,理学（高级荣誉）（物理）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Marine Science,海洋科学,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science/Dean's Scholar (Honours) Cell and Molecular Biology,理学/院长学者（荣誉）（细胞与分子生物学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,bachelor,Science Ecology and Conservation Biology,理学（生态学与保护生物学）,1,Source: UOW Future Finder 2025 (PDF); accessed 2026-01-19
45,master,Master of Business Administration,工商管理硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Business Analytics,商业分析硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Financial Technology,金融科技硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Financial Technology Extension,金融科技硕士（延伸）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Human Resource Management,人力资源管理硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of International Business,国际商务硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Marketing,市场营销硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Project Management,项目管理硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Supply Chain Management,供应链管理硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Education (Interdisciplinary Studies),教育硕士（跨学科研究）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Autism and Neurodivergent Studies,自闭症与神经多样性研究硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Education,教育硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Education Extension,教育硕士（延伸）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Teaching (Primary),教学硕士（小学）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Teaching (Secondary),教学硕士（中学）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Clinical Exercise Physiology,临床运动生理学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Indigenous Health,原住民健康硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Medical and Health Leadership,医疗与健康领导力硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Nursing (Pre-Registration),护理硕士（预注册）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Nutrition and Dietetics,营养与膳食学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Occupational Health and Safety,职业健康与安全硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Occupational Health and Safety Extension,职业健康与安全硕士（延伸）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Occupational Hygiene,职业卫生硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Public Health,公共卫生硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Public Health Extension,公共卫生硕士（延伸）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Science (Leadership in Gerontology and Rehabilitation),理学硕士（老年学与康复领导力）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Fisheries Policy,渔业政策硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Laws (Law of the Sea),法学硕士（海洋法）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Maritime Policy,海事政策硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Professional Psychology,专业心理学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Psychology (Clinical),心理学硕士（临床）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of International Relations,国际关系硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of International Relations Extension,国际关系硕士（延伸）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Social Work (Qualifying),社会工作硕士（资格）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Computing (Data Analytics),计算机硕士（数据分析）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Computer Science,计算机科学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Information Technology,信息技术硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Electrical Power Engineering,电力工程硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Engineering,工程硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Engineering Management (Asset Management),工程管理硕士（资产管理）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Earth and Environmental Sciences,地球与环境科学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Medical Biotechnology,医学生物技术硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Mathematical Sciences,数学科学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Medicinal Chemistry,药物化学硕士,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
45,master,Master of Science (Medical Radiation Physics),理学硕士（医学辐射物理）,1,Source: UOW Postgraduate Coursework 2026 (PDF); accessed 2026-01-19
