university_id,degree_level,major_name_en,major_name_cn,is_active,notes
2690,bachelor,Data Science and Economics (DSE),数据科学与经济学（DSE）,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Economics,经济学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Economics & Law (Double Degree Programme),经济学与法学（双学位项目）,1,https://law.nus.edu.sg/prospective-students/
2690,bachelor,Electrical Engineering,电气工程,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Engineering Scholars Programme (E-Scholars),工程学者项目（E-Scholars）,1,https://cde.nus.edu.sg/undergraduate/degree-programmes/
2690,bachelor,Engineering Science,工程科学,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,English Language and Linguistics,英语语言与语言学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,English Literature,英语文学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Environmental Studies,环境研究,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Environmental and Sustainability Engineering,环境与可持续工程,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/ | https://cde.nus.edu.sg/undergraduate/degree-programmes/
2690,bachelor,Food Science and Technology,食品科学与技术,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-science/undergraduate-education/
2690,bachelor,Food Science and Technology (FST),食品科学与技术（FST）,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Geography,地理学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Geospatial Intelligence (GI),地理空间智能（GI）,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Global Studies,全球研究,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,History,历史学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Humanities and Sciences,人文与科学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Industrial Design,工业设计,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Industrial and Systems Engineering,工业与系统工程,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Information Security,信息安全,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-computing/undergraduate-education/
2690,bachelor,Information Systems,信息系统,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-computing/undergraduate-education/
2690,bachelor,Infrastructure and Project Management,基础设施与项目管理,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Innovation and Design Programme (iDP),创新与设计项目（iDP）,1,https://cde.nus.edu.sg/undergraduate/degree-programmes/
2690,bachelor,Japanese Studies,日本研究,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Landscape Architecture,景观建筑学,1,https://cde.nus.edu.sg/undergraduate/degree-programmes/
2690,bachelor,Life Sciences,生命科学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Materials Science and Engineering,材料科学与工程,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Mathematics,数学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Mechanical Engineering,机械工程,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Pharmaceutical Science,药物科学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Pharmacy (BPharm/BPharm (Hons)),药学（BPharm/荣誉BPharm）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-science/undergraduate-education/
2690,bachelor,Philosophy,哲学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,"Philosophy, Politics, and Economics (PPE)",哲学、政治与经济学（PPE）,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Physics,物理学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Political Science,政治学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Project and Facilities Management,项目与设施管理,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/undergraduate-education/
2690,bachelor,Psychology,心理学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Quantitative Finance,量化金融,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Real Estate,房地产,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/undergraduate-education/
2690,bachelor,Robotics and Machine Intelligence,机器人与机器智能,1,https://cde.nus.edu.sg/undergraduate/degree-programmes/
2690,bachelor,Social Work,社会工作,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Sociology,社会学,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,South Asian Studies,南亚研究,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Southeast Asian Studies,东南亚研究,1,https://chs.nus.edu.sg/programmes/
2690,bachelor,Statistics,统计学,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-science/undergraduate-education/
2690,bachelor,Theatre and Performance Studies,戏剧与表演研究,1,https://chs.nus.edu.sg/programmes/
2690,master,Concurrent Master of Science (Management),并读理学硕士（管理学）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Concurrent Master of Science (Management) with CEMS Master in International Management Double Degree,并读理学硕士（管理学）+CEMS国际管理硕士双学位,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Doctor of Engineering,工程博士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Doctor of Philosophy (PhD) by research,哲学博士（PhD，研究型）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/yong-loo-lin-school-of-medicine-including-nursing/graduate-education/research-programmes/
2690,master,Doctor of Philosophy (PhD) in Business Administration,工商管理哲学博士（PhD）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/research-programmes/
2690,master,Doctor of Philosophy (PhD) in Law,法学哲学博士（PhD）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/research-programmes/
2690,master,Executive Master of Science (Management),高级理学硕士（管理学）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Graduate Diploma in Maritime Law & Arbitration,海商法与仲裁研究生文凭,1,https://law1a.nus.edu.sg/student_matters/course_listing/compulsory_subject.html
2690,master,Graduate Diploma in Public Health (GDPH),公共卫生研究生文凭（GDPH）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/saw-swee-hock-school-of-public-health/graduate-education/coursework-programmes/
2690,master,Graduate Diplomas (Law),法学研究生文凭,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/coursework-programmes/
2690,master,Juris Doctor,法律博士（JD）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/coursework-programmes/
2690,master,Juris Doctor (JD),法律博士（JD）,1,https://law1a.nus.edu.sg/student_matters/course_listing/compulsory_subject.html
2690,master,Master of Architecture,建筑学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Arts (Architecture) / Doctor of Philosophy,建筑学文学硕士/哲学博士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Master of Arts (Industrial Design) / Doctor of Philosophy,工业设计文学硕士/哲学博士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Master of Arts in Architectural Conservation,建筑遗产保护文学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Arts in Urban Design,城市设计文学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Business Administration,工商管理硕士（MBA）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Cities,城市学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Computing (Artificial Intelligence Specialisation),计算机硕士（人工智能方向）,1,https://www.comp.nus.edu.sg/programmes/pg/mai/
2690,master,Master of Computing (Computer Science Specialisation),计算机硕士（计算机科学方向）,1,https://www.comp.nus.edu.sg/programmes/pg/mcs/
2690,master,Master of Computing (General Track),计算机硕士（通用方向）,1,https://www.comp.nus.edu.sg/programmes/pg/mcomp-gen/
2690,master,Master of Computing (Infocomm Security Specialisation),计算机硕士（信息通信安全方向）,1,https://www.comp.nus.edu.sg/programmes/pg/misc/
2690,master,Master of Computing (Information Systems Specialisation),计算机硕士（信息系统方向）,1,https://www.comp.nus.edu.sg/programmes/pg/mis/
2690,master,Master of Computing in Artificial Intelligence,计算机硕士（人工智能）（MComp AI）,1,https://www.comp.nus.edu.sg/programmes/pg/mcomp-ai/
2690,master,Master of Engineering / Doctor of Philosophy,工程硕士/哲学博士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Master of Engineering / Doctor of Philosophy - Industrial Postgraduate Programme,工程硕士/哲学博士（工业研究生项目）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Master of Landscape Architecture,景观建筑学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Laws (International Business Law),国际商法法学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/coursework-programmes/
2690,master,Master of Laws (LLM),法学硕士（LLM）,1,https://law1a.nus.edu.sg/student_matters/course_listing/compulsory_subject.html
2690,master,Master of Laws (LLM) by Coursework,法学硕士（LLM，授课型）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/coursework-programmes/
2690,master,Master of Music (MMus),音乐硕士（MMus）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/yong-siew-toh-conservatory-of-music/graduate-education/coursework-programmes/
2690,master,Master of Music Leadership (MMusL),音乐领导力硕士（MMusL）,1,https://www.ystmusic.nus.edu.sg/musicleaders/
2690,master,Master of Public Health (MPH),公共卫生硕士（MPH）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/saw-swee-hock-school-of-public-health/graduate-education/coursework-programmes/
2690,master,Master of Science (Accounting),会计学理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Built Environment) / Doctor of Philosophy,建成环境理学硕士/哲学博士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/college-of-design-and-engineering/graduate-education/research-programmes/
2690,master,Master of Science (Finance),金融学理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Human Capital Management and Analytics),人力资本管理与分析理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (MSc) by research,理学硕士（研究型）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/yong-loo-lin-school-of-medicine-including-nursing/graduate-education/research-programmes/
2690,master,Master of Science (Management),管理学理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Management) with CEMS Master in International Management Double Degree,管理学理学硕士（含CEMS国际管理硕士双学位）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Marketing Analytics and Insights),市场营销分析与洞察理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Marketing Analytics and Insights) with CEMS Master in International Management Double Degree,市场营销分析与洞察理学硕士（含CEMS国际管理硕士双学位）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Real Estate),房地产理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Strategic Analysis and Innovation),战略分析与创新理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science (Sustainable and Green Finance),可持续与绿色金融理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Master of Science in Applied Biomedicine,应用生物医学理学硕士,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/yong-loo-lin-school-of-medicine-including-nursing/graduate-education/coursework-programmes/
2690,master,Master of Science in Biomedical Engineering,生物医学工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Building Performance and Sustainability,建筑性能与可持续性理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Business Analytics,商业分析理学硕士,1,https://www.comp.nus.edu.sg/programmes/
2690,master,Master of Science in Civil Engineering,土木工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Digital FinTech,数字金融科技理学硕士,1,https://www.comp.nus.edu.sg/programmes/
2690,master,Master of Science in Electrical Engineering,电气工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Environmental Engineering,环境工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Integrated Sustainable Design,综合可持续设计理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Materials Science and Engineering,材料科学与工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Mechanical Engineering,机械工程理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Science in Project Management,项目管理理学硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,Master of Urban Planning,城市规划硕士,1,https://cde.nus.edu.sg/graduate/masters-by-coursework/
2690,master,NUS Executive MBA,新加坡国立大学高级工商管理硕士（EMBA）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS Executive MBA (Chinese),新加坡国立大学高级工商管理硕士（EMBA，中文班）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS Master of Business Administration – Master in Public Administration (with Lee Kuan Yew School of Public Policy),新加坡国立大学MBA—公共管理硕士（与李光耀公共政策学院联合）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS Master of Business Administration – Master in Public Policy (with Lee Kuan Yew School of Public Policy),新加坡国立大学MBA—公共政策硕士（与李光耀公共政策学院联合）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS Master of Business Administration – Master of Advanced Management Double Degree (with Yale School of Management),新加坡国立大学MBA—高级管理硕士双学位（与耶鲁管理学院联合）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS PHD-Master of Business Administration (with NUS Graduate School for Integrative Sciences and Engineering),新加坡国立大学PhD-MBA联合项目（与综合科学与工程研究生院联合）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS – HEC Paris Double Degree Master of Business Administration,新加坡国立大学—HEC巴黎商学院MBA双学位,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,NUS – Peking University Double Degree Master of Business Administration,新加坡国立大学—北京大学MBA双学位,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
2690,master,Specialised Master of Laws (LLM) by Coursework,专业方向法学硕士（LLM，授课型）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/faculty-of-law/graduate-education/coursework-programmes/
2690,master,UCLA – NUS Executive MBA,加州大学洛杉矶分校—新加坡国立大学高级工商管理硕士（联合EMBA）,1,https://www.nus.edu.sg/nusbulletin/ay202526/programmes/school-of-business/graduate-education/coursework-programmes/
